,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK
453509,4050244300,4050109400,4050109500,1,107,000,-,도련3길,0,0,0,10,0,0,0,0,30.138858203247,20230519,,,
453510,4050213902,4050070001,4050070400,1,107,000,-,서흘1길,0,0,0,30,0,0,0,0,192.93887201472,20230519,,,
453528,4050239500,4050101100,4050101300,1,107,000,-,첨단로5길,0,0,0,30,0,0,0,0,346.46664038426,20230519,,,
453529,4050239600,4050101600,4050101200,1,107,000,-,-,0,0,0,30,0,0,0,0,134.593762921298,20230519,도로명없음,,
453530,4050231700,4050079400,4050079600,1,107,000,-,삼봉로2길,0,0,0,30,0,0,0,0,419.147473577454,20230519,,,
453531,4050223306,4050002204,4050075500,2,107,000,-,첨단로,0,0,0,50,0,0,0,0,659.184048372459,20230519,,,
453532,4050230801,4050079100,4050079301,2,107,000,-,건주로,0,0,0,50,0,0,0,0,157.251646740809,20230519,,,
453533,4050218900,4050073500,4050018100,1,107,000,-,해안마을7다길,0,0,0,10,0,0,0,0,969.000794220004,20230519,,,
453536,4050219401,4050073800,4050073801,2,107,000,-,애조로,0,0,0,80,0,0,0,0,802.486054369631,20230519,,,
453537,4050219502,4050073801,4050073800,2,107,000,-,애조로,0,0,0,80,0,0,0,0,805.643847999233,20230519,,,
453563,4050219700,4050073800,4050073900,2,107,000,-,애조로,0,0,0,80,0,0,0,0,1490.60052558755,20230519,,,
453596,4050223205,4050075500,4050002204,2,107,000,-,첨단로,0,0,0,50,0,0,0,0,662.085459581295,20230519,,,
453601,4050252600,4050100900,4050100600,1,107,000,-,첨단안길,0,0,0,30,0,0,0,0,35.637265723756,20230519,,,
453604,4050233400,4050115500,4050005600,2,107,000,-,애조로,0,0,0,80,0,0,0,0,2449.29591874181,20230519,,,
453614,4050233800,4050115700,4050115600,1,107,000,-,애조로,0,0,0,40,0,0,0,0,234.650774870934,20230519,,,
453615,4050234400,4050115900,4050115600,2,107,000,-,애조로,0,0,0,80,0,0,0,0,472.131274887959,20230519,,,
453616,4050251500,4050102600,4050188800,1,107,000,-,번영로,0,0,0,50,0,0,0,0,117.863092881684,20230519,,,
453617,4050233900,4050115600,4050115700,1,107,000,-,애조로,0,0,0,40,0,0,0,0,233.55995580126,20230519,,,
453618,4050234500,4050115600,4050115900,2,107,000,-,애조로,0,0,0,80,0,0,0,0,470.440797358862,20230519,,,
453621,4050235100,4050100400,4050100800,1,107,000,-,첨단안길,0,0,0,30,0,0,0,0,33.583714345569,20230519,,,
453622,4050235400,4050100900,4050100800,1,107,000,-,첨단안길,0,0,0,30,0,0,0,0,108.715904341553,20230519,,,
453623,4050235200,4050101500,4050100900,1,107,000,-,첨단안길,0,0,0,30,0,0,0,0,30.898498669105,20230519,,,
453626,4050235800,4050116100,4050013000,1,107,000,-,종인내길,0,0,0,40,0,0,0,0,678.684558228103,20230519,,,
453640,4050236100,4050108200,4050108900,1,107,000,-,도련5길,0,0,0,50,0,0,0,0,65.782046753418,20230519,,,
453641,4050236900,4050106300,4050106400,1,107,000,-,봉개6길,0,0,0,30,0,0,0,0,46.229098019684,20230519,,,
453642,4050236300,4050069801,4050070001,1,107,000,-,서흘4길,0,0,0,40,0,0,0,0,180.401178735345,20230519,,,
453643,4050236000,4050108900,4050108200,1,107,000,-,도련5길,0,0,0,50,0,0,0,0,65.78204675348,20230519,,,
453645,4050236200,4050070001,4050069801,1,107,000,-,서흘4길,0,0,0,40,0,0,0,0,179.125428864595,20230519,,,
453667,4050246900,4050004201,4050098300,1,107,000,-,아란4길,0,0,0,30,0,0,0,0,152.41696425306,20230519,,,
453668,4050245600,4050098400,4050003701,2,107,000,-,아란7길,0,0,0,40,0,0,0,0,174.093504693826,20230519,,,
453669,4050245200,4050103500,4050103400,1,107,000,-,동화로1길,0,0,0,30,0,0,0,0,99.75394351459,20230519,,,
453670,4050246500,4050004011,4050004014,2,106,000,1136,아봉로,0,0,0,50,0,0,0,0,110.654581734369,20230519,,,
453671,4050246700,4050098400,4050098900,2,107,000,-,아란7길,0,0,0,30,0,0,0,0,196.439710863429,20230519,,,
453672,4050245100,4050004009,4050039600,2,107,000,-,연신로,0,0,0,50,0,0,0,0,612.22541558575,20230519,,,
453673,4050246000,4050103700,4050103200,1,107,000,-,동화로1길,0,0,0,30,0,0,0,0,98.702618236974,20230519,,,
453674,4050246800,4050098300,4050004201,1,107,000,-,아란4길,0,0,0,30,0,0,0,0,152.417005159869,20230519,,,
453675,4050245700,4050003701,4050098400,2,107,000,-,아란7길,0,0,0,40,0,0,0,0,174.190209631295,20230519,,,
453676,4050246600,4050098900,4050098400,2,107,000,-,아란7길,0,0,0,30,0,0,0,0,196.273796338597,20230519,,,
453677,4050245300,4050103400,4050103500,1,107,000,-,동화로1길,0,0,0,30,0,0,0,0,100.015664668652,20230519,,,
453683,4050250500,4050098100,4050099700,1,107,000,-,첨단로8길,0,0,0,30,0,0,0,0,251.538305042187,20230519,,,
453684,4050250600,4050098500,4050003701,2,107,000,-,인다10길,0,0,0,30,0,0,0,0,398.616281872637,20230519,,,
453685,4050250100,4050098000,4050098100,1,107,000,-,첨단로8길,0,0,0,30,0,0,0,0,181.144365127101,20230519,,,
453693,4050251700,4050002201,4050099600,1,107,000,-,산천단남길,0,0,0,10,0,0,0,0,621.754027518125,20230519,,,
453694,4050250300,4050004012,4050004013,2,106,000,1136,아봉로,0,0,0,50,0,0,0,0,811.374266920749,20230519,,,
453699,4050252800,4050102300,4050007704,1,107,000,-,아봉로,0,0,0,40,0,0,0,0,399.818703644987,20230519,,,
453722,4050553100,4050187800,4050187700,1,106,000,1136,중산간동로,0,0,0,50,0,0,0,0,202.671318187522,20230519,,,
453932,4060495200,4060177200,4060176300,2,106,000,1132,일주동로,0,0,0,70,0,0,0,0,1615.09724459526,20230519,,,
454211,4050447000,4050131200,4050131500,1,107,000,-,한림로3길,0,0,0,50,0,0,0,0,160.332561903992,20230519,,,
454391,4060281700,4060096800,4060096500,1,107,000,-,하모항구로10번길,0,0,0,50,0,0,0,0,48.274896741976,20230519,,,
454392,4060293200,4060100000,4060100500,1,107,000,-,상모대서로,0,0,0,30,0,0,0,0,345.256368463479,20230519,,,
454579,4060219700,4060006707,4060073100,1,107,000,-,하원로,0,0,0,40,0,0,0,0,667.956263248196,20230519,,,
454580,4060230000,4060031403,4060031402,1,107,000,-,홍중동로,0,0,0,40,0,0,0,0,296.544629296919,20230519,,,
454581,4060234400,4060009102,4060007807,1,107,000,-,하신상로,0,0,0,50,0,0,0,0,333.160450388684,20230519,,,
454582,4060281100,4060096800,4060096900,1,107,000,-,하모항구로6번길,0,0,0,50,0,0,0,0,78.738562622974,20230519,,,
454583,4060309300,4060116000,4060115900,1,107,000,-,화순중앙로,0,0,0,50,0,0,0,0,285.193585755645,20230519,,,
454585,4060325100,4060090300,4060090600,1,107,000,-,삼통로,0,0,0,50,0,0,0,0,779.288710635959,20230519,,,
454586,4060323900,4060110200,4060110100,1,107,000,-,덕수회관로,0,0,0,50,0,0,0,0,44.401065746572,20230519,,,
454587,4060342900,4060129500,4060129400,2,106,000,1132,일주동로,0,0,0,60,0,0,0,0,168.762284266844,20230519,,,
454588,4060351300,4060139500,4060141100,1,107,000,-,남태해안로,0,0,0,40,0,0,0,0,556.437207836609,20230519,,,
454589,4060351900,4060093400,4060093000,1,107,000,-,중산간서로2881번길,0,0,0,50,0,0,0,0,160.325854614004,20230519,,,
454591,4060353800,4060093400,4050126300,1,106,000,1136,중산간서로,0,0,0,50,0,0,0,0,711.107290172527,20230519,,,
454612,4050364200,4060091600,4050124000,1,106,000,1136,중산간서로,0,0,0,50,0,0,0,0,667.733948613912,20230519,,,
454614,4050575900,4050202900,4050203300,3,106,000,1132,일주동로,0,0,0,60,0,0,0,0,52.363701514415,20230519,,,
454757,4050047503,4050004009,4050004010,1,107,000,-,연신로,0,0,0,10,0,0,0,0,411.72846177694,20230519,,,
454760,4050073400,4050028600,4050027200,1,107,000,-,수덕11길,0,0,0,40,0,0,0,0,125.34932453584,20230519,,,
454762,4050110900,4050038200,4050040300,1,107,000,-,남녕로,0,0,0,50,0,0,0,0,119.189978232032,20230519,,,
454776,4050116702,4050039901,4050043000,2,107,000,-,도남로,0,0,0,60,0,0,0,0,200.923010879876,20230519,,,
454783,4050232900,4050004008,4050075702,2,106,000,1136,아봉로,0,0,0,30,0,0,0,0,76.387326090721,20230519,,,
454796,4060017002,4060007601,4060008700,2,106,000,1131,516로,0,0,0,60,0,0,0,0,187.174919509714,20230519,,,
454803,4060055700,4060013100,4060013000,1,107,003,-,예래로,0,0,0,40,0,0,0,0,41.914076570035,20230519,,,
454813,4050494000,4050171300,4050171600,1,106,000,1135,평화로,0,0,1,40,0,0,0,0,202.125288031666,20230519,,,
454814,4050540300,4050159100,4050160600,2,106,000,1132,일주서로,1,0,1,40,0,0,0,0,525.89597894135,20230519,,,
454895,4060022000,4060010500,4060010700,2,106,000,1131,516로,0,0,0,30,0,0,0,0,213.934727773119,20230519,,,
454947,4050311500,4050032500,4050034200,1,107,000,-,연오로,0,0,0,50,0,0,0,0,144.650240578485,20230519,,,
455001,4050505400,4050159600,4050160800,2,106,000,1136,중산간서로,0,0,0,70,0,0,0,0,471.758634168325,20230519,,,
455264,4050079200,4050028800,4050029300,1,107,000,-,정존7길,0,0,0,40,0,0,0,0,60.207676008024,20230519,,,
455438,4050451400,4050155500,4050151900,1,107,000,-,납읍로10길,0,0,0,10,0,0,0,0,1745.2258770151,20230519,,,
455463,4060187700,4060060000,4060080500,1,107,000,-,-,0,0,0,30,0,0,0,0,395.255215851398,20230519,도로명없음,,
455558,4060449800,4060167800,4060167500,1,107,000,-,표선중앙로99번길,0,0,0,30,0,0,0,0,112.505264493932,20230519,,,
455606,4050009402,4050004200,4050005801,3,106,000,1131,중앙로,0,0,0,50,0,0,0,0,667.398354154173,20230519,,,
455805,4050396000,4050128600,4050129800,1,106,000,1120,명월성로,0,0,0,50,0,0,0,0,1913.79652477444,20230519,,,
455832,4050181101,4050059200,4050059202,2,107,000,-,용담로,0,0,0,60,0,0,0,0,66.956431160666,20230519,,,
455871,4050378400,4050117200,4050117900,2,106,000,1132,일주서로,0,0,0,70,0,0,0,0,1518.25619870007,20230519,,,
455872,4050384500,4050120100,4050120400,1,107,000,-,신한로,0,0,0,50,0,0,0,0,1314.12053918651,20230519,,,
455873,4050411900,4050144300,4050145600,1,107,000,-,광산로,0,0,0,50,0,0,0,0,468.941487747484,20230519,,,
455874,4050410700,4050123300,4050123200,1,107,003,-,홍수암로,0,0,0,50,0,0,0,0,14.287508146967,20230519,,,
455895,4050483000,4050148600,4050148900,1,106,000,1136,중산간서로,0,0,0,50,0,0,0,0,197.939379990856,20230519,,,
455896,4050488400,4050140200,4050140400,2,106,000,1132,일주서로,0,0,0,50,0,0,0,0,174.921584995195,20230519,,,
455897,4050500800,4050156400,4050156200,1,107,000,-,신용로,0,0,0,40,0,0,0,0,49.827062070084,20230519,,,
455914,4060207700,4060069400,4060112700,1,107,000,-,화순문화로,0,0,0,50,0,0,0,0,76.696797353769,20230519,,,
455915,4060214700,4060015501,4060061803,1,107,000,-,예래로141번길,0,0,0,50,0,0,0,0,256.406847672142,20230519,,,
455924,4050569100,4050204900,4050204800,1,107,000,-,세송로,0,0,0,50,0,0,0,0,283.641730612723,20230519,,,
456025,4050003900,4050002000,4050001900,1,106,000,1117,산록북로,0,0,0,60,0,0,0,0,522.116489725801,20230519,,,
456056,4050239100,4050108200,4050108300,1,107,000,-,도련길,0,0,0,50,0,0,0,0,33.291181192768,20230519,,,
456074,4050481400,4050192900,4050191200,2,105,000,97,번영로,0,0,0,70,0,0,0,0,2706.53082243478,20230519,,,
456100,4050581400,4050203100,4050203600,1,107,000,-,세화1길,0,0,0,30,0,0,0,0,180.680408965198,20230519,,,
456186,4050516900,4050172800,4050173100,2,106,000,1136,중산간서로,0,0,0,60,0,0,0,0,256.973681757626,20230519,,,
456219,4060186000,4060126200,4060078800,1,107,000,-,하신로,0,0,0,50,0,0,0,0,399.064853442236,20230519,,,
456220,4060197100,4060066800,4060087300,1,107,000,-,에듀시티로50번길,0,0,0,30,0,0,0,0,102.818972455088,20230519,,,
456252,4050432400,4050158300,4050158800,1,106,000,1135,평화로,1,0,1,40,0,0,0,0,272.584631566423,20230519,,,
456376,4050004200,4050001900,4050002000,1,107,000,-,산록북로,0,0,0,60,0,0,0,0,482.057625883423,20230519,,,
456451,4060459500,4060158300,4060158400,1,107,000,-,세성로,0,0,0,50,0,0,0,0,934.864046948123,20230519,,,
456529,4050047506,4050004012,4050004006,1,107,000,-,연신로,0,0,0,10,0,0,0,0,64.730064355805,20230519,,,
456598,4050491300,4050161600,4050161500,1,107,003,-,광상로,0,0,0,60,0,0,0,0,17.215431038901,20230519,,,
456599,4060214900,4060061601,4060071100,1,107,000,-,-,0,0,0,40,0,0,0,0,202.380850851594,20230519,도로명없음,,
456626,4050563700,4050203500,4050201600,1,107,000,-,충렬로,0,0,0,50,0,0,0,0,2017.38847057589,20230519,,,
456801,4050015900,4050008100,4050007800,3,106,000,1139,도령로,0,0,0,50,0,0,0,0,137.742337973566,20230519,,,
456833,4050231100,4050079200,4050079300,2,107,000,-,건주로,0,0,0,50,0,0,0,0,238.16973960247,20230519,,,
456836,4050511700,4050166400,4050166000,1,107,000,-,광성로,0,0,0,40,0,0,0,0,89.627538605147,20230519,,,
456840,4060069100,4060031100,4060002400,1,107,000,-,동홍중앙로,0,0,0,40,0,0,0,0,146.04169750165,20230519,,,
456844,4060264600,4060158800,4060084100,1,107,000,-,성읍민속로,0,0,0,30,0,0,0,0,157.489567301096,20230519,,,
456865,4060403000,4060152700,4060153000,2,106,000,1132,일주동로,0,0,0,50,0,0,0,0,276.321190283272,20230519,,,
456902,4060384500,4060150000,4060149800,1,107,000,-,태위로,0,0,0,30,0,0,0,0,97.963561584784,20230519,,,
456973,4060020601,4060010601,4060010600,1,106,000,1115,산록남로,0,0,0,60,0,0,0,0,936.267363612571,20230519,,,
457144,4050008207,4050004202,4050004201,1,106,000,1136,아봉로,0,0,0,50,0,0,0,0,293.520281847686,20230519,,,
457148,4050047401,4050035500,4050004013,1,107,000,-,금월길,0,0,0,30,0,0,0,0,1452.0138441065,20230519,,,
457151,4050067600,4050026600,4050025800,1,107,000,-,정존3길,0,0,0,40,0,0,0,0,115.430528119961,20230519,,,
457158,4050193400,4050063600,4050062600,1,107,000,-,선반로8길,0,0,0,30,0,0,0,0,75.876276962096,20230519,,,
457159,4050212700,4050069600,4050069800,1,107,000,-,선사로8길,0,0,0,30,0,0,0,0,172.761722882155,20230519,,,
457160,4050234800,4050115900,4050007703,1,107,000,-,월평4길,0,0,0,50,0,0,0,0,190.511609770373,20230519,,,
457193,4050532900,4050198200,4050198300,1,106,000,1136,중산간동로,0,0,0,50,0,0,0,0,223.86658077867,20230519,,,
457209,4050572800,4050203500,4050203900,1,107,000,-,충렬로,0,0,0,50,0,0,0,0,183.789099838074,20230519,,,
457222,4060074100,4060022500,4060022800,2,107,000,-,김정문화로,0,0,0,30,0,0,0,0,75.867448144038,20230519,,,
457223,4060074300,4060027500,4060026200,2,107,000,-,신서귀로,0,0,0,50,0,0,0,0,98.332378570323,20230519,,,
457224,4060082800,4060026800,4060025700,1,107,000,-,문부로11번길,0,0,0,50,0,0,0,0,41.344035443466,20230519,,,
457463,4060258400,4060142100,4060082700,1,107,000,-,남한로,0,0,0,10,0,0,0,0,119.094832430103,20230519,,,
457465,4060328100,4060089900,4060089800,2,106,000,1132,일주서로,0,0,0,60,0,0,0,0,446.176843040932,20230519,,,
457467,4060362800,4060087700,4060087400,1,107,000,-,도원로,0,0,0,50,0,0,0,0,463.815189814833,20230519,,,
457468,4060370100,4060149400,4060149600,1,107,003,-,남태해안로,0,0,0,50,0,0,0,0,51.636740141872,20230519,,,
457469,4060373000,4060088300,4060088100,2,106,000,1132,일주서로,0,0,0,70,0,0,0,0,466.444885735378,20230519,,,
457474,4060425500,4060142300,4060141000,1,106,000,1136,한신로,0,0,0,30,0,0,0,0,274.932079269804,20230519,,,
457475,4060440300,4060157700,4060157400,1,107,000,-,세화로,0,0,0,50,0,0,0,0,1456.64397783091,20230519,,,
457482,4060469900,4060123900,4060125300,1,106,000,1131,516로,0,0,0,40,0,0,0,0,3323.37511146679,20230519,,,
457485,4060503100,4060154800,4060155000,1,107,000,-,성읍이리로,0,0,0,30,0,0,0,0,171.680847575883,20230519,,,
457516,4060022306,4060010301,4060010304,1,106,000,1115,산록남로,0,0,0,50,0,0,0,0,62.789041796799,20230519,,,
457548,4050342300,4050062701,4050097500,1,107,000,-,만덕로3길,0,0,0,50,0,0,0,0,244.387130480525,20230519,,,
457666,4050146800,4050050500,4050048700,2,107,000,-,연신로,0,0,0,50,0,0,0,0,241.891201607294,20230519,,,
457718,4060020700,4060009800,4060009900,1,106,003,1115,산록남로,0,0,0,60,0,0,0,0,102.01355976926,20230519,,,
457719,4060030100,4060027700,4060029200,1,107,000,-,김정문화로41번길,0,0,0,30,0,0,0,0,102.080782204314,20230519,,,
457723,4060089700,4060003403,4060043100,1,107,000,-,상효로,0,0,0,30,0,0,0,0,796.832203463474,20230519,,,
457724,4060091700,4060005202,4060039000,1,107,000,-,쇠소깍로,0,0,0,40,0,0,0,0,582.47568116906,20230519,,,
457735,4060098800,4060021500,4060001000,2,107,000,-,중문관광로,0,0,0,40,0,0,0,0,210.594419604812,20230519,,,
457736,4060103602,4060010500,4060054100,1,107,000,-,하신상로,0,0,0,50,0,0,0,0,728.437324286288,20230519,,,
457813,4060202900,4060067100,4060111500,1,107,000,-,사계신항로,0,0,0,40,0,0,0,0,32.616618524941,20230519,,,
457848,4060000207,4060062700,4060000201,3,106,000,1132,일주동로,0,0,0,50,0,0,0,0,102.989052432433,20230519,,,
457877,4050263300,4050044401,4050107700,1,107,000,-,도련길,0,0,0,50,0,0,0,0,55.53945047858,20230519,,,
457880,4050253900,4050102900,4050174200,1,107,000,-,신촌남1길,0,0,0,40,0,0,0,0,114.630055884057,20230519,,,
457882,4050296400,4050084300,4050084100,1,107,000,-,월대3길,0,0,0,50,0,0,0,0,181.241851373493,20230519,,,
457949,4060297600,4060098600,4060099000,1,107,000,-,하모중앙로,0,0,0,30,0,0,0,0,50.56847008843,20230519,,,
457950,4060337900,4060126800,4060126700,1,107,000,-,하신로,0,0,0,30,0,0,0,0,158.374852022755,20230519,,,
457993,4060051006,4060004304,4060004302,1,107,000,-,효돈순환로,0,0,0,50,0,0,0,0,181.123367652513,20230519,,,
458015,4060243800,4060078500,4060039902,1,107,000,-,동홍로,0,0,0,50,0,0,0,0,164.056462279453,20230519,,,
458084,4060114300,4060039800,4060040000,1,107,000,-,동홍북로,0,0,0,30,0,0,0,0,97.424860447182,20230519,,,
458191,4060323300,4060113500,4060112900,1,107,000,-,화순서서로,0,0,0,50,0,0,0,0,792.009647998467,20230519,,,
458284,4060182400,4060064200,4060064100,1,107,000,-,서호남로,0,0,0,30,0,0,0,0,189.754506647071,20230519,,,
458305,4060192300,4060065000,4060065200,1,107,000,-,에듀시티로204번길,0,0,0,30,0,0,0,0,176.769749698081,20230519,,,
458350,4050596800,4050183600,4050184100,1,107,000,-,함덕18길,0,0,0,30,0,0,0,0,328.207984111797,20230519,,,
458370,4050381100,4050121200,4050122000,1,107,000,-,낙원로,0,0,0,50,0,0,0,0,761.51343018935,20230519,,,
458371,4050398600,4050149000,4050150700,1,107,000,-,금악동길,0,0,0,10,0,0,0,0,1477.1567090074,20230519,,,
458378,4050512500,4050168800,4050166100,2,106,000,1136,중산간서로,0,0,0,70,0,0,0,0,1417.84193781847,20230519,,,
458453,4050317200,4050096700,4050096600,1,107,000,-,동문로6길,0,0,0,50,0,0,0,0,43.506646499905,20230519,,,
458474,4060178200,4060062500,4060062400,1,107,000,-,신서로,0,0,0,30,0,0,0,0,256.139325658498,20230519,,,
458480,4060464300,4060158400,4060156600,1,107,000,-,가시로,0,0,0,50,0,0,0,0,1790.55714152055,20230519,,,
458573,4050481800,4050194000,4050194100,1,106,003,1112,비자림로,0,0,0,60,0,0,0,0,46.07111280626,20230519,,,
458578,4050533900,4050197900,4050197100,1,106,000,1136,중산간동로,0,0,0,30,0,0,0,0,392.844193636918,20230519,,,
458607,4050015600,4050007700,4050007400,3,105,000,97,번영로,0,0,0,50,0,0,0,0,135.348604965713,20230519,,,
459111,4060514800,4060175700,4060175800,1,107,000,-,수시로10번길,0,0,0,30,0,0,0,0,73.566937255253,20230519,,,
459163,4060490600,4060161700,4060162000,1,107,000,-,서성일로10번길,0,0,0,30,0,0,0,0,42.919040564864,20230519,,,
459164,4060493500,4060160900,4060161100,1,106,000,1119,서성일로,0,0,0,60,0,0,0,0,180.193025496664,20230519,,,
459358,4050516000,4050200300,4050198500,1,106,000,1136,중산간동로,0,0,0,60,0,0,0,0,3266.27678752309,20230519,,,
459400,4060363400,4060144500,4060144700,1,107,000,-,태위로679번길,0,0,0,30,0,0,0,0,183.053859133194,20230519,,,
459447,4060531600,4060177400,4060178000,1,107,000,-,시흥상동로,0,0,0,30,0,0,0,0,532.428563169875,20230519,,,
459553,4060427100,4060121800,4060121700,1,107,000,-,병악로,0,0,0,50,0,0,0,0,523.683196522435,20230519,,,
459596,4050112500,4050038700,4050040700,1,107,000,-,연문4길,0,0,0,40,0,0,0,0,119.462904740986,20230519,,,
459639,4050076900,4050028200,4050028700,1,107,000,-,정존5길,0,0,0,40,0,0,0,0,55.210457343103,20230519,,,
459640,4050077300,4050029400,4050028300,2,107,000,-,우평로,0,0,0,50,0,0,0,0,507.351698100789,20230519,,,
459668,4050035503,4050073700,4050016500,1,107,000,-,월산남길,0,0,0,50,0,0,0,0,2089.44645038437,20230519,,,
459669,4050044601,4050019400,4050019401,2,107,000,-,한라대학로,0,0,0,60,0,0,0,0,402.545410903352,20230519,,,
459672,4050077700,4050028800,4050028400,1,107,000,-,수덕3길,0,0,0,30,0,0,0,0,28.038428044835,20230519,,,
459673,4050089100,4050031600,4050032600,1,107,000,-,정존7길,0,0,0,40,0,0,0,0,58.095864451622,20230519,,,
