,Id,NODE_TYPE,NODE_NAME,TURN_P,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK,latitude,longitude
113377,4050093700,101,이도이동2080,0,20230519,,,,33.494995879773334,126.54628168545266
113378,4050094900,102,도남동800,0,20230519,,,,33.49437084813797,126.52155881851958
113379,4050096700,101,일도일동1105-18,0,20230519,,,,33.51153565454526,126.52893308299889
113380,4050097900,102,건입동1427-13,0,20230519,,,,33.51579357565393,126.54269437282404
113381,4050101500,103,속성변화점,0,20230519,,,,33.454367136829916,126.57559189845522
113382,4050105100,102,화북이동5749-22,0,20230519,,,,33.511802417022,126.55946795151017
113383,4050105200,101,화북일동4087-7,0,20230519,,,,33.52332616045289,126.56235513522537
113384,4050105300,102,화북일동4094-2,0,20230519,,,,33.52313451132948,126.56155520499452
113385,4050105400,102,화북일동5749,0,20230519,,,,33.52435104628684,126.56210515076272
113386,4050106000,101,봉개초등학교,1,20230519,,,,33.48967165813066,126.5930651872938
113387,4050107700,101,도련일동1673-2,0,20230519,,,,33.50926948514803,126.58924040181304
113388,4050108600,102,도련일동2225-2,0,20230519,,,,33.507253013744034,126.58276597184272
113389,4050110100,101,도련일동2868,0,20230519,,,,33.50811126640502,126.58604068462995
113390,4050111200,101,도련이동2868-1,0,20230519,,,,33.51478554971696,126.59047776358263
113391,4050118400,101,신흥삼거리,0,20230519,,,,33.34307857889792,126.18261654977069
113392,4050122900,101,조수리4146,0,20230519,,,,33.33295243062843,126.2250716211167
113393,4050123600,101,조수삼거리,0,20230519,,,,33.3352094015094,126.22671974448397
113394,4050126000,103,속성변화점,0,20230519,,,,33.39203313013592,126.2392148701384
113395,4050126100,102,월자제지,0,20230519,,,,33.35941233579527,126.24053550721834
113396,4050133300,101,한림농협,0,20230519,,,,33.40928736810306,126.26401535744662
113397,4050135400,101,산양입구교차로,0,20230519,,,,33.31745883524038,126.26986807323074
113398,4050138500,101,또또해장국,0,20230519,,,,33.389328522821245,126.28040235451442
113399,4050141800,101,귀덕사거리,0,20230519,,,,33.44408339755459,126.29552685484948
113400,4050145500,101,금악리삼거리,0,20230519,,,,33.34550089546807,126.31645146000308
113401,4050145900,103,속성변화점,0,20230519,,,,33.464623408048425,126.31944797060922
113670,4050196500,103,속성변화점,0,20230519,,,,33.50381284560845,126.77181412704458
113889,4050146200,103,속성변화점,0,20230519,,,,33.461995836424556,126.32055060365268
113890,4050147600,101,상가입구교차로,0,20230519,,,,33.46190133592853,126.32468194927995
113891,4050148300,101,우주농원,0,20230519,,,,33.45398760251285,126.32715046593448
113892,4050149000,101,금악리3453,0,20230519,,,,33.356265265890265,126.33079229794865
113893,4050152900,101,금악리산31-13,0,20230519,,,,33.349145459683825,126.35909642946159
113894,4050153200,104,제2봉성교남측,0,20230519,,,,33.351806108875294,126.35960820219006
113895,4050153900,101,상가리176-2,0,20230519,,,,33.42198720585127,126.362484074005
113896,4050155300,103,속성변화점,0,20230519,,,,33.469613780443446,126.36650588322318
113897,4050157500,101,구엄초교앞,1,20230519,,,,33.47360427235366,126.37382726099692
113898,4050159000,101,장전리1161-4,0,20230519,,,,33.45242292123455,126.38262407783905
113899,4050159100,101,오돌또기,1,20230519,,,,33.47612339631939,126.38274210885662
113900,4050159300,103,속성변화점,0,20230519,,,,33.45217467150543,126.38377668555268
113901,4050159500,101,엄장로257,0,20230519,,,,33.45382010242284,126.38518181783756
113902,4050160100,101,소길교차로,0,20230519,,,,33.406112439924854,126.386718828731
113903,4050160300,104,구엄교서측,0,20230519,,,,33.47774655879464,126.38780287248095
113904,4050172000,104,제4광령교동측,0,20230519,,,,33.45133214332195,126.43972020694311
113905,4050173200,104,영실교,0,20230519,,,,33.37214046958736,126.47179165024026
113906,4050175400,101,신촌사거리,1,20230519,,,,33.53108271059105,126.62290904876258
113907,4050175900,101,사리탑교차로,1,20230519,,,,33.52758523370008,126.63467548369906
113908,4050177000,101,회천교차로,1,20230519,,,,33.47525578638682,126.63723910277106
113909,4050179000,101,대흘리2345-5,0,20230519,,,,33.498994741693394,126.65147754267504
113910,4050182600,101,대흘리산38-9,0,20230519,,,,33.46989704920795,126.66753365932122
113911,4050182700,101,하늘사랑교회,0,20230519,,,,33.54144531012829,126.66760014144137
113912,4050183500,101,GS25,0,20230519,,,,33.542650096977084,126.66981613676735
113913,4050187900,101,북촌삼거리,0,20230519,,,,33.54376736629872,126.68448488660007
113914,4050190800,101,선흘리986-1,0,20230519,,,,33.51537576923033,126.70644532865661
113915,4050191500,103,속성변화점,0,20230519,,,,33.55171992949839,126.70994288624661
113916,4050195200,101,김녕리2121,1,20230519,,,,33.55108495757493,126.75287127850734
113917,4050195900,101,송당리2234-5,0,20230519,,,,33.447762905918125,126.76383443549551
113918,4050197100,103,속성변화점,0,20230519,,,,33.47121832225203,126.77711884743789
113919,4050198300,101,송당리2774,0,20230519,,,,33.47074734099095,126.78675254441006
113920,4050198600,101,행원리3559,0,20230519,,,,33.52493091853363,126.78856140084946
113921,4050204600,101,세화리산1-11,0,20230519,,,,33.525010260726674,126.85824178815001
113922,4050206200,101,하도입구,0,20230519,,,,33.51832720989629,126.88243744881129
113923,4060001003,101,중문동1909-5,0,20230519,,,,33.25139579392742,126.4302211970599
113924,4060002000,101,구세군교회,1,20230519,,,,33.25480980359707,126.57596238700984
113925,4060002500,101,칠십리감귤농산물직판장,0,20230519,,,,33.25434029928451,126.54737236051291
113926,4060004802,101,제2서홍교,0,20230519,,,,33.262642255826066,126.54188411195742
113927,4060006702,103,속성변화점,1,20230519,,,,33.26256436187974,126.44860736011925
113928,4060006705,101,회수동373-4,1,20230519,,,,33.26279347694789,126.44586980653249
113929,4060006900,101,대우부품,0,20230519,,,,33.264040773171125,126.46062429195634
113930,4060006909,104,월산2교동측,0,20230519,,,,33.25999524381368,126.49130553419658
113931,4060007000,101,신성씽크산업,0,20230519,,,,33.2655530855188,126.57327501079135
113932,4060007804,104,상효2교서측,0,20230519,,,,33.27222184845905,126.5953033952054
113933,4060009100,101,쇼파가구전시장,0,20230519,,,,33.278584740659724,126.60704257412105
113934,4060009800,104,제2산록교동측,0,20230519,,,,33.29064102250047,126.46905276133654
113935,4060013401,101,강정동4511-1,0,20230519,,,,33.23807906913895,126.47968206323065
113936,4060013500,103,속성변화점,0,20230519,,,,33.23609517404846,126.47835049032834
113937,4060013802,101,대포동2415,0,20230519,,,,33.23891641717349,126.43606279993149
113938,4060014000,101,서귀포항입구교차로,0,20230519,,,,33.239775480918006,126.56405970923366
113939,4060018200,103,속성변화점,0,20230519,,,,33.24543679324438,126.38989946247506
113940,4060019600,101,동홍동284-1,0,20230519,,,,33.247014514124245,126.5756109856028
113941,4060020800,101,외돌개입구교차로,0,20230519,,,,33.24812732549409,126.55303490114697
113942,4060022300,103,속성변화점,0,20230519,,,,33.250616774238296,126.6213698768609
113943,4060022600,103,속성변화점,0,20230519,,,,33.25096305160167,126.45982209117174
113944,4060026100,101,동서식품해찬들,0,20230519,,,,33.252751079432606,126.6173072955087
113945,4060033200,101,서호동1480-3,0,20230519,,,,33.256838424925355,126.51161950153353
113946,4060034100,101,행복한어린이집,0,20230519,,,,33.25696479522448,126.56958025544618
113947,4060037600,101,CU서귀포시청점,0,20230519,,,,33.25784254270275,126.50999881610844
113948,4060038400,102,쇠소깍다리,0,20230519,,,,33.25820923391133,126.62418680587442
113949,4060040000,101,동홍형남아파트,0,20230519,,,,33.25874199228948,126.57637731544234
113950,4060041200,101,빌라디투,0,20230519,,,,33.25945618686128,126.51321311521919
113951,4060042601,101,서홍동278-2,0,20230519,,,,33.26304257199774,126.55597598891366
113952,4060043800,101,그랜맘,0,20230519,,,,33.26824647155458,126.62364225903542
113953,4060060005,101,동홍동2029,0,20230519,,,,33.28396120464038,126.55868085384313
113954,4060065000,101,보성리2499-6,0,20230519,,,,33.28430962532375,126.26960668190523
113955,4060071300,101,색달동3383,0,20230519,,,,33.2710449724658,126.41425681467146
113956,4060072300,102,중문동2108-7,0,20230519,,,,33.25263035975901,126.42271868847611
113957,4060078300,101,동홍동1312-1,0,20230519,,,,33.262088205310135,126.56201916969891
113958,4060081600,102,위미리산88-2,0,20230519,,,,33.3173074595354,126.63969968216307
113959,4060082300,102,위미리785-1,0,20230519,,,,33.271395998919274,126.68108389439547
113960,4060082400,102,위미리4591-71,0,20230519,,,,33.27436236978045,126.68835825336863
113961,4060083600,102,수산리4543-2,0,20230519,,,,33.44057802378355,126.82392062499541
113962,4060084100,101,성읍리1643-22,0,20230519,,,,33.39487458230697,126.79726064191465
113963,4060085200,101,신천리220-2,0,20230519,,,,33.34282222917125,126.85618093794355
113964,4060085600,102,표선리2611,0,20230519,,,,33.33214000233926,126.84259474142628
113965,4060086500,102,오조리566-2,0,20230519,,,,33.464092500306066,126.91380028890167
113966,4060087200,102,성산포항종합여객터미널,0,20230519,,,,33.47278328424692,126.93502332220075
113967,4060087600,101,신도리2692-2,0,20230519,,,,33.28055217347995,126.17510970161318
113968,4060089000,101,무릉리4097-38,0,20230519,,,,33.25255105586538,126.19502680545159
113969,4060090000,101,조수리4146,0,20230519,,,,33.29202754362412,126.21149429238187
113970,4060090500,101,영락리992-5,0,20230519,,,,33.260942442085586,126.21308523575162
113971,4060094500,101,인향동입구,0,20230519,,,,33.27645327219005,126.2438350840798
113972,4060099800,103,속성변화점,0,20230519,,,,33.225362250953246,126.25696926893494
113973,4060100000,101,카페제이라움,0,20230519,,,,33.22556737168238,126.25719287129937
113974,4060100200,103,속성변화점,0,20230519,,,,33.265763428816705,126.25748735482897
113975,4060106700,101,어꿈앞,0,20230519,,,,33.20751264744662,126.29072544588873
113976,4060109800,101,덕수2교차로,1,20230519,,,,33.250639522196856,126.30821479451805
113977,4060109900,101,신화역사2교차로,1,20230519,,,,33.30899163433631,126.30782633988956
113978,4060112200,101,제주조각공원앞,0,20230519,,,,33.25084268132659,126.32411518525092
113979,4060115700,101,화순슈퍼앞,0,20230519,,,,33.25000878931072,126.3353011059944
113980,4060116600,101,화순리763-1,0,20230519,,,,33.240303091574404,126.33824751917544
113981,4060119200,101,감산리1947,0,20230519,,,,33.258887817278705,126.35417129539876
113982,4060120000,103,속성변화점,0,20230519,,,,33.33097505384008,126.35623004203572
113983,4060122600,101,학림교,0,20230519,,,,33.30069948074489,126.6020019664737
113984,4060123500,103,속성변화점,0,20230519,,,,33.29029004555277,126.61099107921567
113985,4060124300,102,하례리산138,0,20230519,,,,33.279383561887435,126.61941540383683
113986,4060125300,104,동수교,0,20230519,,,,33.369080999409384,126.62505333285614
113987,4060126000,101,신례리1007-4,0,20230519,,,,33.289883646135465,126.62759147227075
113988,4060126400,101,위미농협,0,20230519,,,,33.289476495136164,126.63017045148935
113989,4060126700,101,하례리593-5,0,20230519,,,,33.27059351715157,126.63044241611632
113990,4060127400,101,신례초등학교앞교차로,0,20230519,,,,33.28452152231908,126.63304229260943
113991,4060127600,101,신례교차로,0,20230519,,,,33.31645354797604,126.63357865274318
113992,4060127900,101,지나인,0,20230519,,,,33.289543783229426,126.63432169198923
114221,4060026300,102,하영횟집,0,20230519,,,,33.252841549865785,126.40910740135286
114397,4060133200,101,위미신용협회,0,20230519,,,,33.27542917877648,126.66638769836764
114398,4060133900,101,위미리1348-4,0,20230519,,,,33.290784232634714,126.67069538782428
114399,4060138200,101,잠수교,0,20230519,,,,33.31250902607526,126.70386319978012
114400,4060138500,101,수망리입구교차로,0,20230519,,,,33.34219386669689,126.7045496861117
114401,4060146800,101,남원LH새마을작은도서관,0,20230519,,,,33.282114875951606,126.72297799487028
114402,4060150700,101,농협창고,0,20230519,,,,33.31681618347071,126.74441798300174
114403,4060151700,101,신흥리1381-2,0,20230519,,,,33.31586788111836,126.74872768134978
114404,4060157700,101,토산리2057,0,20230519,,,,33.32031031126283,126.78989325904655
114405,4060159900,101,작은정원,0,20230519,,,,33.393385195039244,126.79873142686412
114406,4060161700,101,금녀수산,0,20230519,,,,33.3918684731241,126.8015872475844
114407,4060165400,101,연꽃유치원,0,20230519,,,,33.32787033150024,126.82600916771642
114408,4060169100,104,천미교,0,20230519,,,,33.35566656210006,126.83836691878459
114409,4060169200,101,신풍리1730,0,20230519,,,,33.356497097425105,126.83841604779006
114410,4060170100,102,삼달리983,0,20230519,,,,33.38493892186922,126.84275669759282
114411,4060174100,101,신산농자재,0,20230519,,,,33.37826930327236,126.87471004364282
114412,4060176000,101,수산입구삼거리,0,20230519,,,,33.45609463973394,126.88789726860153
114413,4060177300,101,온평교차로,1,20230519,,,,33.40744496013654,126.89727710596732
114415,4060184400,101,한화아쿠아플라넷제주,0,20230519,,,,33.43440809626941,126.92467074128818
123000,4050208201,101,한일카페리1호선착장,0,20230519,,,,33.52418224272457,126.54441170896577
123003,4050208101,101,정성으로상차림,0,20230519,,,,33.48687471590889,126.57336172435303
123014,4060186601,101,SK엔크린,0,20230519,,,,33.23315365143462,126.48337320785181
123154,4060187701,101,주차장,1,20230519,,,,33.304012883253144,126.39067816668798
123167,4060007807,101,상효동사거리,0,20230519,,,,33.27697584284259,126.60571192223814
123194,4050027603,101,노형동952,0,20230519,,,,33.4839056478782,126.48482455749959
123296,4050210201,101,노형동912-7,1,20230519,,,,33.48607784676347,126.48228113255522
123297,4050210001,101,노형동923-15,1,20230519,,,,33.48400301470753,126.48222803865376
123400,4060188201,101,상효동916-5,1,20230519,,,,33.27277512619482,126.59663419020819
123923,4050113200,102,함덕리271-3,0,20230519,,,,33.542316204077885,126.67477034131285
123930,4050169200,101,광령회전교차로,0,20230519,,,,33.45884836667378,126.42413510464749
123931,4050170200,101,광령4교차로,1,20230519,,,,33.44101920886655,126.42951131533582
123932,4050201700,101,상도리산316-3,0,20230519,,,,33.478057485291295,126.84444754141511
123933,4050202700,101,평대리3354,0,20230519,,,,33.526214765069,126.8545117552862
123934,4050203000,101,제주해양경찰서세화출장소,0,20230519,,,,33.528100069510174,126.85484821714003
123935,4050203100,101,세화성은감리교회,0,20230519,,,,33.52598337498349,126.85500922714644
123936,4050203500,101,세화리3637,0,20230519,,,,33.51925098293772,126.85566792142058
123937,4050204100,102,세화포구,0,20230519,,,,33.5280130698854,126.8570640098062
123938,4060000805,101,도순동1372,1,20230519,,,,33.252730305023654,126.47430882976953
123939,4060005800,101,색달동앞교차로,0,20230519,,,,33.261756484887705,126.41257854841201
123940,4060006400,101,중문동2774,0,20230519,,,,33.26246729952458,126.43030153422468
